date,pump_id,vibration_mm_s,motor_temp_c,discharge_pressure_psi,failing_within_7d,health_status
2025-07-09,Basin_B_Pad4,2.481,72.4,1692.7,0,Healthy
2025-07-10,Basin_B_Pad4,2.528,71.7,1662.8,0,Healthy
2025-07-11,Basin_B_Pad4,2.572,70.9,1692.6,0,Healthy
2025-07-12,Basin_B_Pad4,2.648,73.1,1661.6,0,Healthy
2025-07-13,Basin_B_Pad4,2.522,72.1,1710.1,0,Healthy
2025-07-14,Basin_B_Pad4,2.556,70.3,1683.2,0,Healthy
2025-07-15,Basin_B_Pad4,2.422,69.9,1698.1,0,Healthy
2025-07-16,Basin_B_Pad4,2.562,70.8,1699.7,0,Healthy
2025-07-17,Basin_B_Pad4,2.327,70.6,1637.0,0,Healthy
2025-07-18,Basin_B_Pad4,2.635,71.7,1713.1,0,Healthy
2025-07-19,Basin_B_Pad4,2.52,69.2,1693.7,0,Healthy
2025-07-20,Basin_B_Pad4,2.799,,1689.8,0,Healthy
2025-07-21,Basin_B_Pad4,2.553,70.9,1719.1,0,Healthy
2025-07-22,Basin_B_Pad4,2.516,74.9,1692.8,0,Healthy
2025-07-23,Basin_B_Pad4,2.213,72.0,1690.0,0,Healthy
2025-07-24,Basin_B_Pad4,2.684,71.3,1667.9,0,Healthy
2025-07-25,Basin_B_Pad4,2.588,69.5,1677.6,0,Healthy
2025-07-26,Basin_B_Pad4,2.699,71.6,1690.9,0,Healthy
2025-07-27,Basin_B_Pad4,2.571,68.3,1680.4,0,Healthy
2025-07-28,Basin_B_Pad4,2.494,71.4,1675.3,0,Healthy
2025-07-29,Basin_B_Pad4,2.681,70.0,1695.2,0,Healthy
2025-07-30,Basin_B_Pad4,2.611,71.5,1657.6,0,Healthy
2025-07-31,Basin_B_Pad4,2.466,72.3,1696.7,0,Healthy
2025-08-01,Basin_B_Pad4,2.605,72.5,1651.5,0,Healthy
2025-08-02,Basin_B_Pad4,2.613,73.1,1691.0,0,Healthy
2025-08-03,Basin_B_Pad4,2.226,71.1,1715.7,0,Healthy
2025-08-04,Basin_B_Pad4,2.255,69.9,1713.2,0,Healthy
2025-08-05,Basin_B_Pad4,2.671,70.6,1650.4,0,Healthy
2025-08-06,Basin_B_Pad4,2.509,70.1,1694.9,0,Healthy
2025-08-07,Basin_B_Pad4,2.53,72.7,1696.5,0,Healthy
2025-08-08,Basin_B_Pad4,2.523,71.2,1658.7,0,Healthy
2025-08-09,Basin_B_Pad4,2.556,73.6,1661.4,0,Healthy
2025-08-10,Basin_B_Pad4,2.659,71.2,1635.0,0,Healthy
2025-08-11,Basin_B_Pad4,2.413,71.0,1718.9,0,Healthy
2025-08-12,Basin_B_Pad4,2.481,71.9,1671.2,0,Healthy
2025-08-13,Basin_B_Pad4,2.487,70.3,1656.7,0,Healthy
2025-08-14,Basin_B_Pad4,2.425,70.5,1695.3,0,Healthy
2025-08-15,Basin_B_Pad4,2.742,71.1,1703.6,0,Healthy
2025-08-16,Basin_B_Pad4,2.378,70.1,1702.4,0,Healthy
2025-08-17,Basin_B_Pad4,2.519,72.5,1687.8,0,Healthy
2025-08-18,Basin_B_Pad4,2.311,71.1,1680.7,0,Healthy
2025-08-19,Basin_B_Pad4,2.56,70.2,1666.7,0,Healthy
2025-08-20,Basin_B_Pad4,2.508,73.2,1683.0,0,Healthy
2025-08-21,Basin_B_Pad4,2.338,70.3,1713.9,0,Healthy
2025-08-22,Basin_B_Pad4,2.604,67.5,1657.0,0,Healthy
2025-08-23,Basin_B_Pad4,2.786,70.7,1682.5,0,Healthy
2025-08-24,Basin_B_Pad4,2.615,72.2,1648.7,0,Healthy
2025-08-25,Basin_B_Pad4,,73.2,1702.4,0,Healthy
2025-08-26,Basin_B_Pad4,2.701,73.2,1666.5,0,Healthy
2025-08-27,Basin_B_Pad4,2.468,70.0,1751.9,0,Healthy
2025-08-28,Basin_B_Pad4,2.436,72.6,1727.7,0,Healthy
2025-08-29,Basin_B_Pad4,2.518,72.5,1691.6,0,Healthy
2025-08-30,Basin_B_Pad4,2.633,70.7,1673.9,0,Healthy
2025-08-31,Basin_B_Pad4,2.542,71.7,1699.4,0,Healthy
2025-09-01,Basin_B_Pad4,2.592,70.2,1686.8,0,Healthy
2025-09-02,Basin_B_Pad4,2.571,71.3,1687.0,0,Healthy
2025-09-03,Basin_B_Pad4,2.643,71.0,1696.7,0,Healthy
2025-09-04,Basin_B_Pad4,2.349,71.5,1717.9,0,Healthy
2025-09-05,Basin_B_Pad4,2.673,70.9,1692.9,0,Healthy
2025-09-06,Basin_B_Pad4,2.496,72.8,1676.4,0,Healthy
2025-09-07,Basin_B_Pad4,2.583,71.6,1681.9,0,Healthy
2025-09-08,Basin_B_Pad4,2.713,71.0,,0,Degrading
2025-09-09,Basin_B_Pad4,3.145,73.1,1685.1,0,Degrading
2025-09-10,Basin_B_Pad4,3.361,73.5,1658.1,0,Degrading
2025-09-11,Basin_B_Pad4,3.597,77.1,1578.5,0,Degrading
2025-09-12,Basin_B_Pad4,4.212,76.9,1542.4,0,Degrading
2025-09-13,Basin_B_Pad4,3.879,78.3,1499.6,0,Degrading
2025-09-14,Basin_B_Pad4,4.237,78.6,1524.5,0,Degrading
2025-09-15,Basin_B_Pad4,3.937,80.1,1493.9,1,Failing
2025-09-16,Basin_B_Pad4,4.387,79.2,1478.6,1,Failing
2025-09-17,Basin_B_Pad4,4.806,83.8,1427.2,1,Failing
2025-09-18,Basin_B_Pad4,5.205,81.1,1452.6,1,Failing
2025-09-19,Basin_B_Pad4,5.599,82.0,1410.3,1,Failing
2025-09-20,Basin_B_Pad4,4.956,87.3,1351.6,1,Failing
2025-09-21,Basin_B_Pad4,5.236,89.3,1303.1,1,Failing
2025-09-22,Basin_B_Pad4,8.5,96.0,1190.0,1,Failure_Event
2025-09-23,Basin_B_Pad4,2.579,70.8,,0,Healthy
2025-09-24,Basin_B_Pad4,2.368,71.8,1644.5,0,Healthy
2025-09-25,Basin_B_Pad4,2.489,71.2,1636.0,0,Healthy
2025-09-26,Basin_B_Pad4,2.637,71.6,1687.0,0,Healthy
2025-09-27,Basin_B_Pad4,2.588,71.1,1698.6,0,Healthy
2025-09-28,Basin_B_Pad4,2.736,69.4,1699.7,0,Healthy
2025-09-29,Basin_B_Pad4,2.487,70.4,1683.5,0,Healthy
2025-09-30,Basin_B_Pad4,2.489,69.8,1726.5,0,Healthy
2025-10-01,Basin_B_Pad4,2.52,71.7,1689.6,0,Healthy
2025-10-02,Basin_B_Pad4,2.561,71.1,1692.6,0,Healthy
2025-10-03,Basin_B_Pad4,2.363,71.5,1677.5,0,Healthy
2025-10-04,Basin_B_Pad4,2.804,69.8,1691.0,0,Healthy
2025-10-05,Basin_B_Pad4,2.424,70.3,1673.0,0,Healthy
2025-10-06,Basin_B_Pad4,2.482,71.7,1695.9,0,Healthy
2025-10-07,Basin_B_Pad4,2.382,68.2,1692.6,0,Healthy
2025-10-08,Basin_B_Pad4,2.304,71.2,1676.5,0,Healthy
2025-10-09,Basin_B_Pad4,2.547,71.2,1638.4,0,Healthy
2025-10-10,Basin_B_Pad4,2.556,72.2,1734.2,0,Healthy
2025-10-11,Basin_B_Pad4,2.601,71.5,1682.3,0,Healthy
2025-10-12,Basin_B_Pad4,2.48,71.3,1694.4,0,Healthy
2025-10-13,Basin_B_Pad4,2.532,70.2,1682.2,0,Healthy
2025-10-14,Basin_B_Pad4,2.433,71.4,1727.6,0,Healthy
2025-10-15,Basin_B_Pad4,2.635,70.0,1691.7,0,Healthy
2025-10-16,Basin_B_Pad4,2.276,69.7,1672.9,0,Healthy
2025-10-17,Basin_B_Pad4,2.489,70.1,1694.9,0,Healthy
2025-10-18,Basin_B_Pad4,2.269,70.2,1695.6,0,Healthy
2025-10-19,Basin_B_Pad4,2.53,71.6,1652.8,0,Healthy
2025-10-20,Basin_B_Pad4,2.461,69.9,1695.5,0,Healthy
2025-10-21,Basin_B_Pad4,2.566,69.8,1747.1,0,Healthy
2025-10-22,Basin_B_Pad4,2.585,69.6,1625.0,0,Healthy
2025-10-23,Basin_B_Pad4,2.687,71.1,1731.5,0,Healthy
2025-10-24,Basin_B_Pad4,2.626,70.3,1725.5,0,Healthy
2025-10-25,Basin_B_Pad4,2.621,70.3,1706.0,0,Healthy
2025-10-26,Basin_B_Pad4,2.493,70.3,1716.0,0,Healthy
2025-10-27,Basin_B_Pad4,2.545,72.6,1682.9,0,Healthy
2025-10-28,Basin_B_Pad4,2.305,74.1,1705.2,0,Healthy
2025-10-29,Basin_B_Pad4,2.692,71.7,1750.7,0,Healthy
2025-10-30,Basin_B_Pad4,2.404,72.1,1663.7,0,Healthy
2025-10-31,Basin_B_Pad4,2.661,71.1,1711.8,0,Healthy
2025-11-01,Basin_B_Pad4,2.711,71.0,,0,Healthy
2025-11-02,Basin_B_Pad4,2.532,68.8,1720.0,0,Healthy
2025-11-03,Basin_B_Pad4,2.691,70.1,1670.0,0,Healthy
2025-11-04,Basin_B_Pad4,2.457,72.1,1700.6,0,Healthy
2025-11-05,Basin_B_Pad4,2.644,71.8,1665.9,0,Healthy
2025-11-06,Basin_B_Pad4,2.704,71.2,1731.5,0,Healthy
2025-11-07,Basin_B_Pad4,2.196,73.6,1683.2,0,Healthy
2025-11-08,Basin_B_Pad4,2.575,70.8,1663.4,0,Healthy
2025-11-09,Basin_B_Pad4,2.549,71.1,1714.7,0,Healthy
2025-11-10,Basin_B_Pad4,2.53,69.5,1662.9,0,Healthy
2025-11-11,Basin_B_Pad4,2.617,74.4,1685.2,0,Healthy
2025-11-12,Basin_B_Pad4,2.595,72.9,1665.5,0,Healthy
2025-11-13,Basin_B_Pad4,2.395,71.3,1708.5,0,Healthy
2025-11-14,Basin_B_Pad4,2.517,69.8,1684.8,0,Healthy
2025-11-15,Basin_B_Pad4,2.4,69.8,1717.0,0,Healthy
2025-11-16,Basin_B_Pad4,2.678,67.4,1672.2,0,Healthy
2025-11-17,Basin_B_Pad4,2.426,69.9,1706.0,0,Healthy
2025-11-18,Basin_B_Pad4,2.525,71.1,1667.9,0,Healthy
2025-11-19,Basin_B_Pad4,2.473,68.2,1660.3,0,Healthy
2025-11-20,Basin_B_Pad4,2.451,70.5,1620.3,0,Healthy
2025-11-21,Basin_B_Pad4,2.648,70.8,1669.0,0,Healthy
2025-11-22,Basin_B_Pad4,2.482,72.8,1698.5,0,Healthy
2025-11-23,Basin_B_Pad4,2.443,71.0,1697.0,0,Healthy
2025-11-24,Basin_B_Pad4,2.555,73.0,1671.0,0,Healthy
2025-11-25,Basin_B_Pad4,2.429,71.1,1696.9,0,Healthy
2025-11-26,Basin_B_Pad4,2.21,69.2,1682.1,0,Healthy
2025-11-27,Basin_B_Pad4,2.654,70.3,1697.1,0,Healthy
2025-11-28,Basin_B_Pad4,2.607,70.1,1699.4,0,Healthy
2025-11-29,Basin_B_Pad4,2.568,71.9,1660.2,0,Healthy
2025-11-30,Basin_B_Pad4,2.547,69.8,1701.9,0,Healthy
2025-12-01,Basin_B_Pad4,2.36,72.4,1707.2,0,Healthy
2025-12-02,Basin_B_Pad4,2.813,68.4,1623.4,0,Degrading
2025-12-03,Basin_B_Pad4,3.331,74.3,1630.8,0,Degrading
2025-12-04,Basin_B_Pad4,3.476,76.6,1621.5,0,Degrading
2025-12-05,Basin_B_Pad4,3.173,73.0,1604.9,0,Degrading
2025-12-06,Basin_B_Pad4,3.721,80.1,1559.7,0,Degrading
2025-12-07,Basin_B_Pad4,3.903,79.7,1563.2,0,Degrading
2025-12-08,Basin_B_Pad4,3.638,80.0,1528.3,0,Degrading
2025-12-09,Basin_B_Pad4,3.901,81.6,1464.5,1,Failing
2025-12-10,Basin_B_Pad4,4.889,79.0,1465.0,1,Failing
2025-12-11,Basin_B_Pad4,4.576,80.7,1420.5,1,Failing
2025-12-12,Basin_B_Pad4,5.239,90.3,1474.1,1,Failing
2025-12-13,Basin_B_Pad4,5.617,88.1,1346.4,1,Failing
2025-12-14,Basin_B_Pad4,5.752,91.6,1406.6,1,Failing
2025-12-15,Basin_B_Pad4,5.16,88.7,1396.4,1,Failing
2025-12-16,Basin_B_Pad4,8.5,96.0,1190.0,1,Failure_Event
2025-12-17,Basin_B_Pad4,2.528,70.7,1709.3,0,Healthy
2025-12-18,Basin_B_Pad4,2.571,70.4,1715.2,0,Healthy
2025-12-19,Basin_B_Pad4,2.506,71.9,1760.5,0,Healthy
2025-12-20,Basin_B_Pad4,2.413,69.1,1713.0,0,Healthy
2025-12-21,Basin_B_Pad4,2.423,70.2,1716.6,0,Healthy
2025-12-22,Basin_B_Pad4,2.453,68.2,1722.5,0,Healthy
2025-12-23,Basin_B_Pad4,2.462,69.9,1697.4,0,Healthy
2025-12-24,Basin_B_Pad4,2.51,70.0,1710.0,0,Healthy
2025-12-25,Basin_B_Pad4,2.349,71.2,1679.9,0,Healthy
2025-12-26,Basin_B_Pad4,2.57,71.6,1667.5,0,Healthy
2025-12-27,Basin_B_Pad4,2.429,73.0,1710.2,0,Healthy
2025-12-28,Basin_B_Pad4,2.599,72.2,1697.1,0,Healthy
2025-12-29,Basin_B_Pad4,2.319,70.5,1684.2,0,Healthy
2025-12-30,Basin_B_Pad4,2.51,68.4,1726.9,0,Healthy
2025-12-31,Basin_B_Pad4,2.42,71.9,1633.9,0,Healthy
2026-01-01,Basin_B_Pad4,2.541,70.0,1718.6,0,Healthy
2026-01-02,Basin_B_Pad4,2.405,72.5,1720.0,0,Healthy
2026-01-03,Basin_B_Pad4,2.366,69.8,1671.2,0,Healthy
2026-01-04,Basin_B_Pad4,2.493,71.3,1665.2,0,Healthy
2026-01-05,Basin_B_Pad4,2.442,70.8,1703.2,0,Healthy
2026-01-06,Basin_B_Pad4,2.393,71.3,1701.6,0,Healthy
2026-01-07,Basin_B_Pad4,2.613,70.1,1720.9,0,Healthy
2026-01-08,Basin_B_Pad4,2.673,71.4,1690.8,0,Healthy
2026-01-09,Basin_B_Pad4,2.565,70.5,1688.9,0,Healthy
2026-01-10,Basin_B_Pad4,2.614,70.7,1684.6,0,Healthy
2026-01-11,Basin_B_Pad4,2.486,71.2,1715.8,0,Healthy
2026-01-12,Basin_B_Pad4,2.619,69.5,1691.3,0,Healthy
2026-01-13,Basin_B_Pad4,2.492,72.0,1718.1,0,Healthy
2026-01-14,Basin_B_Pad4,2.461,70.5,1641.7,0,Healthy
2026-01-15,Basin_B_Pad4,2.572,71.6,1689.6,0,Healthy
2026-01-16,Basin_B_Pad4,2.349,70.9,1679.6,0,Healthy
2026-01-17,Basin_B_Pad4,2.408,70.8,1650.7,0,Healthy
2026-01-18,Basin_B_Pad4,2.405,67.7,1694.8,0,Healthy
2026-01-19,Basin_B_Pad4,,68.8,1700.8,0,Healthy
2026-01-20,Basin_B_Pad4,2.487,70.4,1709.3,0,Healthy
2026-01-21,Basin_B_Pad4,2.329,71.3,1675.7,0,Healthy
2026-01-22,Basin_B_Pad4,2.469,68.9,1683.2,0,Healthy
2026-01-23,Basin_B_Pad4,2.549,70.9,1642.1,0,Healthy
2026-01-24,Basin_B_Pad4,2.618,71.3,1695.8,0,Healthy
2026-01-25,Basin_B_Pad4,2.579,70.3,1713.9,0,Healthy
2026-01-26,Basin_B_Pad4,2.536,70.5,1686.8,0,Healthy
2026-01-27,Basin_B_Pad4,2.597,73.7,1674.7,0,Healthy
2026-01-28,Basin_B_Pad4,2.162,71.3,1666.8,0,Healthy
2026-01-29,Basin_B_Pad4,2.459,70.3,1701.2,0,Healthy
2026-01-30,Basin_B_Pad4,2.505,69.9,1679.5,0,Healthy
2026-01-31,Basin_B_Pad4,2.397,70.6,1683.8,0,Healthy
2026-02-01,Basin_B_Pad4,2.592,69.2,1719.4,0,Healthy
2026-02-02,Basin_B_Pad4,2.364,71.5,1751.4,0,Healthy
2026-02-03,Basin_B_Pad4,2.479,72.6,1696.6,0,Healthy
2026-02-04,Basin_B_Pad4,2.441,72.6,1653.4,0,Healthy
2026-02-05,Basin_B_Pad4,2.574,70.7,1710.7,0,Healthy
2026-02-06,Basin_B_Pad4,2.609,71.6,1689.1,0,Healthy
2026-02-07,Basin_B_Pad4,2.632,69.5,1714.8,0,Healthy
2026-02-08,Basin_B_Pad4,2.647,70.4,1696.3,0,Healthy
2026-02-09,Basin_B_Pad4,2.565,72.7,1696.1,0,Healthy
2026-02-10,Basin_B_Pad4,2.481,70.6,1667.9,0,Healthy
2026-02-11,Basin_B_Pad4,2.291,72.7,1721.2,0,Healthy
2026-02-12,Basin_B_Pad4,2.609,70.6,1717.4,0,Healthy
2026-02-13,Basin_B_Pad4,2.673,71.0,1702.9,0,Healthy
2026-02-14,Basin_B_Pad4,2.356,71.4,1733.5,0,Healthy
2026-02-15,Basin_B_Pad4,2.642,72.3,1707.1,0,Healthy
2026-02-16,Basin_B_Pad4,2.447,69.8,1673.3,0,Healthy
2026-02-17,Basin_B_Pad4,2.495,70.7,1709.8,0,Healthy
2026-02-18,Basin_B_Pad4,2.344,71.9,1654.7,0,Healthy
2026-02-19,Basin_B_Pad4,2.761,71.6,1666.7,0,Degrading
2026-02-20,Basin_B_Pad4,3.185,72.4,1634.5,0,Degrading
2026-02-21,Basin_B_Pad4,3.265,76.7,1632.9,0,Degrading
2026-02-22,Basin_B_Pad4,3.338,77.9,1575.3,0,Degrading
2026-02-23,Basin_B_Pad4,3.508,72.6,1539.9,0,Degrading
2026-02-24,Basin_B_Pad4,4.155,80.0,1522.4,0,Degrading
2026-02-25,Basin_B_Pad4,4.489,79.8,1476.6,0,Degrading
2026-02-26,Basin_B_Pad4,4.282,79.3,1504.6,1,Failing
2026-02-27,Basin_B_Pad4,4.319,78.3,1420.0,1,Failing
2026-02-28,Basin_B_Pad4,4.574,86.3,1447.2,1,Failing
2026-03-01,Basin_B_Pad4,5.331,89.4,1401.0,1,Failing
2026-03-02,Basin_B_Pad4,5.586,86.1,1407.4,1,Failing
2026-03-03,Basin_B_Pad4,5.142,82.6,1315.5,1,Failing
2026-03-04,Basin_B_Pad4,6.152,89.0,1416.5,1,Failing
2026-03-05,Basin_B_Pad4,8.5,96.0,1190.0,1,Failure_Event
2026-03-06,Basin_B_Pad4,2.404,73.4,1677.1,0,Healthy
2026-03-07,Basin_B_Pad4,2.409,71.7,1654.5,0,Healthy
2026-03-08,Basin_B_Pad4,2.543,71.4,1632.9,0,Healthy
2026-03-09,Basin_B_Pad4,2.472,69.3,1712.2,0,Healthy
2026-03-10,Basin_B_Pad4,2.681,72.2,1657.6,0,Healthy
2026-03-11,Basin_B_Pad4,2.662,69.9,1669.7,0,Healthy
2026-03-12,Basin_B_Pad4,2.258,74.0,1709.8,0,Healthy
2026-03-13,Basin_B_Pad4,2.308,71.0,1676.6,0,Healthy
2026-03-14,Basin_B_Pad4,2.522,71.0,1710.5,0,Healthy
2026-03-15,Basin_B_Pad4,2.618,71.2,1705.6,0,Healthy
2026-03-16,Basin_B_Pad4,2.355,71.9,1728.6,0,Healthy
2026-03-17,Basin_B_Pad4,2.654,70.9,1664.4,0,Healthy
2026-03-18,Basin_B_Pad4,2.528,72.3,1711.1,0,Healthy
2026-03-19,Basin_B_Pad4,2.563,71.8,1682.9,0,Healthy
2026-03-20,Basin_B_Pad4,2.549,71.7,1716.8,0,Healthy
2026-03-21,Basin_B_Pad4,2.528,68.9,1683.8,0,Healthy
2026-03-22,Basin_B_Pad4,2.625,71.4,1681.5,0,Healthy
2026-03-23,Basin_B_Pad4,2.504,72.9,1712.4,0,Healthy
2026-03-24,Basin_B_Pad4,2.535,69.8,1716.8,0,Healthy
2026-03-25,Basin_B_Pad4,2.422,70.9,1695.1,0,Healthy
2026-03-26,Basin_B_Pad4,2.543,71.0,1675.8,0,Healthy
2026-03-27,Basin_B_Pad4,2.452,72.2,1666.9,0,Healthy
2026-03-28,Basin_B_Pad4,2.606,71.5,1625.0,0,Healthy
2026-03-29,Basin_B_Pad4,2.407,72.6,1670.9,0,Healthy
2026-03-30,Basin_B_Pad4,2.366,71.1,1707.1,0,Healthy
2026-03-31,Basin_B_Pad4,2.485,71.7,1662.8,0,Healthy
2026-04-01,Basin_B_Pad4,2.538,68.8,1669.4,0,Healthy
2026-04-02,Basin_B_Pad4,2.257,70.2,1690.9,0,Healthy
2026-04-03,Basin_B_Pad4,2.501,70.7,1687.3,0,Healthy
2026-04-04,Basin_B_Pad4,2.375,72.1,1681.1,0,Healthy
2026-04-05,Basin_B_Pad4,2.391,72.3,1738.1,0,Healthy
2026-04-06,Basin_B_Pad4,2.483,69.7,1707.7,0,Healthy
2026-04-07,Basin_B_Pad4,2.52,71.2,1713.4,0,Healthy
2026-04-08,Basin_B_Pad4,2.493,72.1,1680.1,0,Healthy
2026-04-09,Basin_B_Pad4,2.527,71.8,1679.4,0,Healthy
2026-04-10,Basin_B_Pad4,2.463,71.7,1700.2,0,Healthy
2026-04-11,Basin_B_Pad4,2.457,70.0,1684.0,0,Healthy
2026-04-12,Basin_B_Pad4,2.547,72.5,1693.8,0,Healthy
2026-04-13,Basin_B_Pad4,2.615,71.3,1677.9,0,Healthy
2026-04-14,Basin_B_Pad4,2.848,71.2,1650.0,0,Degrading
2026-04-15,Basin_B_Pad4,2.653,73.4,1643.8,0,Degrading
2026-04-16,Basin_B_Pad4,3.326,73.9,1607.4,0,Degrading
2026-04-17,Basin_B_Pad4,3.112,72.5,1510.7,0,Degrading
2026-04-18,Basin_B_Pad4,3.27,75.6,1580.1,0,Degrading
2026-04-19,Basin_B_Pad4,4.077,76.2,1588.7,0,Degrading
2026-04-20,Basin_B_Pad4,4.093,80.1,1581.4,0,Degrading
2026-04-21,Basin_B_Pad4,4.727,82.1,1483.6,1,Failing
2026-04-22,Basin_B_Pad4,5.063,82.5,1494.8,1,Failing
2026-04-23,Basin_B_Pad4,5.235,83.9,1475.5,1,Failing
2026-04-24,Basin_B_Pad4,5.241,84.1,1452.5,1,Failing
2026-04-25,Basin_B_Pad4,5.773,83.2,1365.0,1,Failing
2026-04-26,Basin_B_Pad4,5.258,90.0,1445.3,1,Failing
2026-04-27,Basin_B_Pad4,6.063,81.7,1427.7,1,Failing
2026-04-28,Basin_B_Pad4,8.5,96.0,1190.0,1,Failure_Event
2026-04-29,Basin_B_Pad4,2.583,71.2,1638.8,0,Healthy
2026-04-30,Basin_B_Pad4,2.599,71.0,1646.2,0,Healthy
2026-05-01,Basin_B_Pad4,2.492,72.1,1679.5,0,Healthy
2026-05-02,Basin_B_Pad4,2.486,71.4,1680.3,0,Healthy
2026-05-03,Basin_B_Pad4,2.291,70.8,1723.0,0,Healthy
2026-05-04,Basin_B_Pad4,2.386,71.8,1712.7,0,Healthy
2026-05-05,Basin_B_Pad4,2.55,74.1,1706.8,0,Healthy
2026-05-06,Basin_B_Pad4,2.349,70.4,1645.4,0,Healthy
2026-05-07,Basin_B_Pad4,2.374,69.7,1707.3,0,Healthy
2026-05-08,Basin_B_Pad4,2.285,70.9,1704.7,0,Healthy
2026-05-09,Basin_B_Pad4,2.512,73.3,1669.1,0,Healthy
2026-05-10,Basin_B_Pad4,2.534,71.6,1675.5,0,Healthy
2026-05-11,Basin_B_Pad4,2.343,72.2,1694.6,0,Healthy
2026-05-12,Basin_B_Pad4,2.322,70.8,1721.1,0,Healthy
2026-05-13,Basin_B_Pad4,2.69,72.2,1691.7,0,Healthy
2026-05-14,Basin_B_Pad4,2.723,70.7,1716.7,0,Healthy
2026-05-15,Basin_B_Pad4,2.484,73.2,1709.0,0,Healthy
2026-05-16,Basin_B_Pad4,2.549,73.8,1665.6,0,Healthy
2026-05-17,Basin_B_Pad4,2.459,69.6,1713.4,0,Healthy
2026-05-18,Basin_B_Pad4,2.509,70.9,1701.2,0,Healthy
2026-05-19,Basin_B_Pad4,2.601,73.4,1655.9,0,Healthy
2026-05-20,Basin_B_Pad4,2.582,70.0,1710.8,0,Healthy
2026-05-21,Basin_B_Pad4,2.615,71.3,1712.7,0,Healthy
2026-05-22,Basin_B_Pad4,2.53,70.8,1683.7,0,Healthy
2026-05-23,Basin_B_Pad4,2.451,71.3,1699.7,0,Healthy
2026-05-24,Basin_B_Pad4,2.317,70.1,1702.9,0,Healthy
2026-05-25,Basin_B_Pad4,2.641,70.5,1632.8,0,Healthy
2026-05-26,Basin_B_Pad4,2.546,73.7,1726.6,0,Healthy
2026-05-27,Basin_B_Pad4,2.023,71.0,1687.3,0,Healthy
2026-05-28,Basin_B_Pad4,2.627,69.9,1730.6,0,Healthy
2026-05-29,Basin_B_Pad4,2.494,70.1,1663.1,0,Healthy
2026-05-30,Basin_B_Pad4,2.714,72.0,1722.9,0,Healthy
2026-05-31,Basin_B_Pad4,2.491,72.9,1742.0,0,Healthy
2026-06-01,Basin_B_Pad4,2.351,72.2,1704.8,0,Healthy
2026-06-02,Basin_B_Pad4,2.599,70.1,1702.3,0,Healthy
2026-06-03,Basin_B_Pad4,2.514,70.3,1669.5,0,Healthy
2026-06-04,Basin_B_Pad4,2.571,71.1,1705.9,0,Healthy
2026-06-05,Basin_B_Pad4,2.573,71.5,1690.2,0,Healthy
2026-06-06,Basin_B_Pad4,2.471,71.0,1666.9,0,Healthy
2026-06-07,Basin_B_Pad4,2.395,71.8,1716.6,0,Healthy
2026-06-08,Basin_B_Pad4,2.658,70.0,1741.6,0,Healthy
2026-06-09,Basin_B_Pad4,2.526,72.2,1714.8,0,Healthy
2026-06-10,Basin_B_Pad4,2.605,72.2,1655.3,0,Healthy
2026-06-11,Basin_B_Pad4,2.607,69.9,1686.5,0,Healthy
2026-06-12,Basin_B_Pad4,2.508,71.4,1699.2,0,Healthy
2026-06-13,Basin_B_Pad4,2.443,71.3,1727.8,0,Healthy
2026-06-14,Basin_B_Pad4,2.6,70.2,1689.5,0,Healthy
2026-06-15,Basin_B_Pad4,2.618,71.9,1693.9,0,Healthy
2026-06-16,Basin_B_Pad4,2.57,70.6,1695.3,0,Healthy
2026-06-17,Basin_B_Pad4,2.685,70.4,1683.6,0,Healthy
2026-06-18,Basin_B_Pad4,2.205,71.9,1703.0,0,Healthy
2026-06-19,Basin_B_Pad4,2.362,71.3,1730.0,0,Healthy
2026-06-20,Basin_B_Pad4,2.488,70.4,1689.8,0,Healthy
2026-06-21,Basin_B_Pad4,2.822,73.6,1679.6,0,Degrading
2026-06-22,Basin_B_Pad4,3.256,73.7,1614.9,0,Degrading
2026-06-23,Basin_B_Pad4,3.208,73.5,1632.9,0,Degrading
2026-06-24,Basin_B_Pad4,3.183,73.5,1565.0,1,Failing
2026-06-25,Basin_B_Pad4,3.916,79.1,1541.6,1,Failing
2026-06-26,Basin_B_Pad4,3.929,,1557.9,1,Failing
2026-06-27,Basin_B_Pad4,4.271,81.1,1495.1,1,Failing
2026-06-28,Basin_B_Pad4,4.586,83.2,1548.8,1,Failing
2026-06-29,Basin_B_Pad4,4.305,82.9,1477.8,1,Failing
2026-06-30,Basin_B_Pad4,5.263,82.3,1389.8,1,Failing
